table_name,state_code,district_code,area_name,total_rural_urban,educational_level,metric,value,source_file,dataset_code
B0203SC,14,278,District - Imphal East,Urban,Matric/secondary but below graduate,Population_Persons,1065.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Urban,Technical diploma or certificate not equal to degree,Population_Persons,11.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Urban,Graduate and above other than technical degree,Population_Persons,256.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,24.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,279,District - Ukhrul,Total,Total,Population_Persons,248.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,279,District - Ukhrul,Total,Illiterate,Population_Persons,84.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,279,District - Ukhrul,Total,Literate,Population_Persons,164.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,279,District - Ukhrul,Total,Literate but below matric/secondary,Population_Persons,64.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,279,District - Ukhrul,Total,Matric/secondary but below graduate,Population_Persons,52.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,279,District - Ukhrul,Total,Technical diploma or certificate not equal to degree,Population_Persons,0.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,279,District - Ukhrul,Total,Graduate and above other than technical degree,Population_Persons,5.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,279,District - Ukhrul,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,0.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,279,District - Ukhrul,Rural,Total,Population_Persons,154.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,279,District - Ukhrul,Rural,Illiterate,Population_Persons,62.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,279,District - Ukhrul,Rural,Literate,Population_Persons,92.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,279,District - Ukhrul,Rural,Literate but below matric/secondary,Population_Persons,30.0,DDW-1400B-03SC.xlsx,03SC
